id,nc_school_number,district_number,district,federal_school_number,name,description,inception,wikidata_id,url,usnews_url,address,city,city_id,latitude,longitude,operational_status,type,designation,virtual_status,sbe_region,college_board_number,county,county_id,Opening In School Year,Locale Type Desc
NCG17379,410358,410,Guilford County Schools,370192000821,Eastern Guilford High School,Public high school in Gibsonville. Part of the Guilford County Schools district.,,Q5330165,http://eghs.gcsnc.com/pages/Eastern_Guilford_High,,415 Peeden Drive  Gibsonville NC 27249 9218,Gibsonville,NCG05814,36.0925525,-79.6159945,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341475,Guilford County,NCG06348,,"City, Midsize"
NCG17380,410379,410,Guilford County Schools,370192000764,Gateway Education Center,Public school for exceptional children in Greensboro. Part of the Guilford County Schools district.,,,http://gateway.gcsnc.com/pages/Gateway_Education_Center,https://www.usnews.com/education/k12/north-carolina/gateway-education-center-138954,3205 East Wendover Aveune  Greensboro NC 27405 6433,Greensboro,NCG06266,36.0887299,-79.7376215,Open,Exceptional Children,Public,NOTVIRTUAL,Piedmont Triad,991429,Guilford County,NCG06348,,"City, Midsize"
NCG17381,410391,410,Guilford County Schools,370192000951,Penn-Griffin Schools,Public high school in High Point. Part of the Guilford County Schools district.,,,http://penngriffin.gcsnc.com/pages/Penn-Griffin_School_for_the_Ar,https://www.usnews.com/education/k12/north-carolina/penn-griffin-schools-14466,825 Washington Street  High Point NC 27260,High Point,NCG07014,35.9634633,-79.9968926,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341859,Guilford County,NCG06348,,"City, Midsize"
NCG17382,410394,410,Guilford County Schools,370192000774,Grimsley High School,Public high school in Greensboro. Part of the Guilford County Schools district. Opened 1899.,1899,Q5609346,http://schoolcenter.gcsnc.com/education/components/scrapbook/default.php?sectionid=7014,,801 N Josephine Boyd St.  Greensboro NC 27408 8298,Greensboro,NCG06266,36.0826532,-79.8144408,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341598,Guilford County,NCG06348,,"City, Midsize"
NCG17383,410395,410,Guilford County Schools,370192002629,The Early College at Guilford,Public high school in Greensboro. Part of the Guilford County Schools district. Opened 2002.,2002,Q7731373,http://ecg.gcsnc.com/pages/Early_College_At_Guilford,,5608 West Friendly Avenue  Greensboro NC 27410,Greensboro,NCG06266,36.0896594,-79.8858993,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341594,Guilford County,NCG06348,,"City, Midsize"
NCG17384,410399,410,Guilford County Schools,370192002771,Middle College at GTCC-Greensboro,Public high school located on the campus of Guilford Technical Community College in Greensboro. Part of the Guilford County Schools district.,,,http://mcgtcc-gso.gcsnc.com/pages/Middle_College_at_GTCC-Greensb,,3505 East Wendover Avenue  Greensboro NC 27405,Greensboro,NCG06266,36.0900232,-79.7272804,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341601,Guilford County,NCG06348,,"City, Midsize"
NCG17385,410401,410,Guilford County Schools,370192002585,GTCC Middle College High,Public high school in Jamestown. Part of the Guilford County Schools district.,,,http://mcgtcc-j.gcsnc.com/pages/Middle_College_at_GTCC-Jamesto,,601 East Main Street  Jamestown NC 27282,Jamestown,NCG07783,35.9986281,-79.9185706,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341956,Guilford County,NCG06348,,"City, Midsize"
NCG17386,410406,410,Guilford County Schools,370192000956,High Point Central High School,Public high school in High Point. Part of the Guilford County Schools district. Opened 1897.,1897,Q5756183,http://hpc.gcsnc.com/pages/High_Point_Central_High,,801 Ferndale Boulevard  High Point NC 27262 4798,High Point,NCG07014,35.9569038,-80.0211513,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341850,Guilford County,NCG06348,,"City, Midsize"
NCG17387,410407,410,Guilford County Schools,370192002989,Kearns Academy,Public high school in High Point. Part of the Guilford County Schools district.,,,http://academyatcentral.gcsnc.com/pages/Academy_at_Central,,1710 McGuinn Dr.  High Point NC 27265,High Point,NCG07014,35.9823423,-79.9906734,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341847,Guilford County,NCG06348,,"City, Midsize"
NCG17388,410408,410,Guilford County Schools,370192002772,Middle College at GTCC-High Point,Public high school located on the campus of Guilford Technical Community College in High Point. Part of the Guilford County Schools district.,,,https://www.gcsnc.com/Middle_College_at_GTCC-High_Point,,901 South Main Street  High Point NC 27260,High Point,NCG07014,35.946389,-80.0027028,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341854,Guilford County,NCG06348,,"City, Midsize"
NCG17389,410458,410,Guilford County Schools,370192003314,Christine Joyner Greene Education Center,Public school for exceptional children in Jamestown. Part of the Guilford County Schools district.,,,http://cjgreene.gcsnc.com/pages/Christine_Joyner,https://www.usnews.com/education/k12/north-carolina/c-joyner-greene-education-center-147562,604 East Main Street  Jamestown NC 27282,Jamestown,NCG07783,35.9958045,-79.9160344,Open,Exceptional Children,Public,NOTVIRTUAL,Piedmont Triad,,Guilford County,NCG06348,2014,"City, Midsize"
NCG17390,410464,410,Guilford County Schools,370192003197,Haynes Inman Education Center,Public school for exceptional children in Jamestown. Part of the Guilford County Schools district.,,,http://haynes-inman.gcsnc.com/pages/Haynes-Inman_Education_Center,https://www.usnews.com/education/k12/north-carolina/haynes-inman-education-center-144862,200 Haynes Road  Jamestown NC 27282,Jamestown,NCG07783,35.9841793,-79.9139355,Open,Exceptional Children,Public,NOTVIRTUAL,Piedmont Triad,991430,Guilford County,NCG06348,2011,"City, Midsize"
NCG17391,410483,410,Guilford County Schools,370192002669,Middle College at NC A&T,"Public high school located on the campus of North Carolina A&T State University, a public, historically black land-grant research university in Greensboro. Part of the Guilford County Schools district.",,,http://ncat.gcsnc.com/pages/Middle_College_at_N_C__A_T,,1601 East Market Street  Greensboro NC 27411,Greensboro,NCG06266,36.0733195,-79.7749008,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341611,Guilford County,NCG06348,,"City, Midsize"
NCG17392,410484,410,Guilford County Schools,370192000836,Northeast Guilford High School,Public high school in McLeansville. Part of the Guilford County Schools district.,,Q7057896,http://neghs.gcsnc.com/pages/Northeast_Guilford_High,,6700 McLeansville Road  McLeansville NC 27301 9798,McLeansville,NCG09866,36.1586072,-79.6734524,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,342570,Guilford County,NCG06348,,"City, Midsize"
NCG17393,410489,410,Guilford County Schools,370192002991,Northern Guilford High School,Public high school in Greensboro. Part of the Guilford County Schools district.,,Q7058375,http://nghs.gcsnc.com/pages/Northern_Guilford_High,,7101 Spencer Dixon Road  Greensboro NC 27455,Greensboro,NCG06266,36.2092097,-79.8030919,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341603,Guilford County,NCG06348,,"City, Midsize"
NCG17394,410490,410,Guilford County Schools,370192000838,Northwest Guilford High School,Public high school in Greensboro. Part of the Guilford County Schools district. Opened 1962.,1962,Q7060053,http://nwhs.gcsnc.com/pages/Northwest_Guilford_High,,5240 Northwest School Road  Greensboro NC 27409 9798,Greensboro,NCG06266,36.1548353,-79.9521458,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341606,Guilford County,NCG06348,,"City, Midsize"
NCG17395,410508,410,Guilford County Schools,370192000793,Walter Hines Page Senior High School,Public high school in Greensboro. Part of the Guilford County Schools district. Opened 1958.,1958,Q7965148,http://page.gcsnc.com/pages/Page_High,,201 Alma Pinnix Drive  Greensboro NC 27405 4398,Greensboro,NCG06266,36.1097407,-79.7855429,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341632,Guilford County,NCG06348,,"City, Midsize"
NCG17396,410529,410,Guilford County Schools,370192000830,Ragsdale High School,Public high school in Jamestown. Part of the Guilford County Schools district. Opened 1959.,1959,Q7283234,http://schoolcenter.gcsnc.com/education/components/scrapbook/default.php?sectionid=40&url_redirect=1,,1000 Lucy Ragsdale Drive  Jamestown NC 27282 9606,Jamestown,NCG07783,35.9939795,-79.9173462,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341955,Guilford County,NCG06348,,"City, Midsize"
NCG17397,410533,410,Guilford County Schools,370192001875,SCALE - Greensboro,Public alternative school in Greensboro. Part of the Guilford County Schools district.,,,http://scalegso.gcsnc.com/pages/SCALE-Greensboro,,1401 Summit Avenue  Greensboro NC 27405,Greensboro,NCG06266,36.0945597,-79.7702143,Open,Alternative Education,Public,NOTVIRTUAL,Piedmont Triad,341585,Guilford County,NCG06348,,"City, Midsize"
NCG17398,410534,410,Guilford County Schools,370192002775,Pruette SCALE Academy,Public alternative school in High Point. Part of the Guilford County Schools district.,,,http://pruettescale.gcsnc.com/pages/Pruette_SCALE_Academy,https://www.usnews.com/education/k12/north-carolina/pruette-scale-academy-14478,900 English Road  High Point NC 27262,High Point,NCG07014,35.9545507,-80.0157553,Open,Alternative Education,Public,NOTVIRTUAL,Piedmont Triad,991428,Guilford County,NCG06348,,"City, Midsize"
NCG17399,410544,410,Guilford County Schools,370192000798,Ben L. Smith High School,Public high school in Greensboro. Part of the Guilford County Schools district.,,,http://smith.gcsnc.com/pages/Smith_High,,2407 South Holden Road  Greensboro NC 27407 5799,Greensboro,NCG06266,36.034726,-79.847112,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341590,Guilford County,NCG06348,,"City, Midsize"
NCG17400,410545,410,Guilford County Schools,370192002889,Smith Academy,Public high school in Greensboro. Part of the Guilford County Schools district.,,,http://academyatsmith.gcsnc.com/pages/Academy_at_Smith,https://www.usnews.com/education/k12/texas/alexander-smith-academy-313631,2225 South Holden Road  Greensboro NC 27407,Greensboro,NCG06266,36.0380682,-79.8494124,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341629,Guilford County,NCG06348,,"City, Midsize"
NCG17401,410547,410,Guilford County Schools,370192000846,Southeast Guilford High School,Public high school in Greensboro. Part of the Guilford County Schools district. Opened 1962.,1962,Q7569339,http://seghs.gcsnc.com/pages/Southeast_Guilford_High,,4530 Southeast School Road  Greensboro NC 27406 9784,Greensboro,NCG06266,35.97351,-79.6963339,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341580,Guilford County,NCG06348,,"City, Midsize"
NCG17402,410556,410,Guilford County Schools,370192000849,Southern Guilford High School,Public high school in Greensboro. Part of the Guilford County Schools district. Opened 1970.,1970,Q7569961,http://sghs.gcsnc.com/pages/Southern_Guilford_High,,5700 Drake Road  Greensboro NC 27406 8827,Greensboro,NCG06266,35.9488366,-79.8555825,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341620,Guilford County,NCG06348,,"City, Midsize"
NCG17403,410562,410,Guilford County Schools,370192002042,Southwest Guilford High School,Public high school in High Point. Part of the Guilford County Schools district. Opened 1979.,1979,Q7571286,http://swghs.gcsnc.com/pages/Southwest_Guilford_High,,4364 Barrow Road  High Point NC 27265 9100,High Point,NCG07014,36.0450098,-79.9889194,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341851,Guilford County,NCG06348,,"City, Midsize"
NCG17404,410569,410,Guilford County Schools,370192003242,The STEM Early College at N.C. A&T,"Public high school located on the campus of North Carolina A&T State University, a public, historically black land-grant research university in Greensboro. Part of the Guilford County Schools district.",,,http://stemec.gcsnc.com/pages/STEM_Early_College_at_N_C__A_T,,402 Laurel Street  Greensboro NC 27411,Greensboro,NCG06266,36.0786274,-79.772595,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341612,Guilford County,NCG06348,2013,"City, Midsize"
NCG17405,410579,410,Guilford County Schools,370192003233,The Middle College at UNCG,Public high school located on the campus of UNC Greensboro. Part of the Guilford County Schools district.,,,http://uncg.gcsnc.com/pages/Middle_College_at_UNCG,,1408 Walker Avenue  Greensboro NC 27412,Greensboro,NCG06266,36.0690017,-79.8133027,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341602,Guilford County,NCG06348,2012,"City, Midsize"
NCG17406,410589,410,Guilford County Schools,370192000802,Philip J Weaver Ed Center,Public high school in Greensboro. Part of the Guilford County Schools district.,,,http://weaver.gcsnc.com/pages/Weaver_Academy,,300 South Spring Street  Greensboro NC 27401 2343,Greensboro,NCG06266,36.0705472,-79.7978593,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341633,Guilford County,NCG06348,,"City, Midsize"
NCG17407,410595,410,Guilford County Schools,370192000855,Western Guilford High School,Public high school in Greensboro. Part of the Guilford County Schools district. Opened 1968.,1968,Q7987882,http://wghs.gcsnc.com/pages/Western_Guilford_High,,409 Friendway Road  Greensboro NC 27410 4998,Greensboro,NCG06266,36.0822034,-79.9078675,Open,Regular School,Public,NOTVIRTUAL,Piedmont Triad,341675,Guilford County,NCG06348,,"City, Midsize"
NCG17408,41F000,,,370031503031,Triad Math and Science Academy,Charter school in Greensboro.,,,http://www.tmsacharter.org,https://www.usnews.com/education/k12/north-carolina/triad-math-and-science-academy-92147,700 Creek Ridge Rd  Greensboro NC 27406,Greensboro,NCG06266,36.0305547,-79.8092296,Open,Regular School,Charter,NOTVIRTUAL,Piedmont Triad,341613,Guilford County,NCG06348,,"City, Midsize"
NCG17409,41G000,,,370032803255,Cornerstone Charter Academy-CFA,Charter school in Greensboro.,,,http://www.cornerstone.teamcfa.org,https://www.usnews.com/education/k12/north-carolina/cornerstone-charter-academy-cfa-200613,7800 Airport Center Drive  Greensboro NC 27409,Greensboro,NCG06266,36.1115877,-79.9609225,Open,Regular School,Charter,NOTVIRTUAL,Piedmont Triad,341615,Guilford County,NCG06348,2013,"City, Midsize"
NCG17410,41H000,,,370032503265,College Prep and Leadership Academy,Charter school in Jamestown.,,,http://www.thepointcollegeprep.org,https://www.usnews.com/education/k12/north-carolina/college-prep-and-leadership-academy-200612,4201 Furniture Avenue  Jamestown NC 27282,Jamestown,NCG07783,35.968148,-79.922666,Open,Regular School,Charter,SUPPVIRTUAL,Piedmont Triad,340181,Guilford County,NCG06348,2013,"City, Midsize"
NCG17411,41K000,,,370038803373,Piedmont Classical High School,Charter school in Browns Summit.,,,http://www.piedmontclassical.com/,,4100 YANCEYVILLE RD  BROWNS SUMMIT NC 27214,Browns Summit,NCG01937,36.1501349,-79.7756846,Open,Regular School,Charter,SUPPVIRTUAL,Piedmont Triad,341614,Guilford County,NCG06348,2016,"City, Midsize"
NCG17412,420346,420,Halifax County Schools,370195000866,Northwest Halifax Collegiate and Technic,Public high school in Littleton. Part of the Halifax County Schools district.,,,http://www.halifax.k12.nc.us,,8492 Hwy 48  Littleton NC 27850,Littleton,NCG09125,36.3866622,-77.7858296,Open,Regular School,Public,NOTVIRTUAL,Northeast,343320,Halifax County,NCG06455,,"Rural, Distant"
NCG17413,420358,420,Halifax County Schools,370195002157,Southeast Halifax Collegiate Prep Academ,Public high school in Halifax. Part of the Halifax County Schools district.,,,http://www.halifax.k12.nc.us,,16683 Hwy 125  Halifax NC 27839 9801,Halifax,NCG06454,36.2193662,-77.5507677,Open,Regular School,Public,NOTVIRTUAL,Northeast,343540,Halifax County,NCG06455,,"Rural, Distant"
NCG17414,420380,420,Halifax County Schools,370195003512,Halifax County Early College High,Public high school in Weldon. Part of the Halifax County Schools district.,,,,,100 College Drive  PO Drawer 809 Weldon NC 27890,Weldon,NCG16048,36.427096,-77.5955331,Open,Regular School,Public,NOTVIRTUAL,Northeast,993028,Halifax County,NCG06455,2020,"Rural, Distant"
NCG17415,421316,421,Roanoke Rapids City Schools,370390001564,Roanoke Rapids High School,Public high school in Roanoke Rapids. Part of the Roanoke Rapids City Schools district. Opened 1921.,1921,Q7339796,http://www.rrgsd.org/rrhs,,800 Hamilton Street  Roanoke Rapids NC 27870 2735,Roanoke Rapids,NCG12875,36.4588878,-77.6538362,Open,Regular School,Public,SUPPVIRTUAL,Northeast,343315,Halifax County,NCG06455,,"Town, Distant"
NCG17416,421336,421,Roanoke Rapids City Schools,370390003481,Roanoke Rapids Early College High,Public high school in Roanoke Rapids. Part of the Roanoke Rapids City Schools district.,,,http://www.rrgsd.org,https://www.usnews.com/education/k12/north-carolina/roanoke-rapids-early-college-high-253774,844 Hamilton St  Roanoke Rapids NC 27870,Roanoke Rapids,NCG12875,36.4575407,-77.6547835,Open,Regular School,Public,SUPPVIRTUAL,Northeast,340290,Halifax County,NCG06455,2018,"Town, Distant"
