File,ID,Label,Feature type,Description,Secondary Feature Type,Related War
3-populated.csv,NCG06046,Graham,City,"city and county seat, central Alamance County. Laid out in 1849 with the formation of the country to serve as county seat. Inc. 1851. Named for William A. Graham, governor, 1845-49. In the act providing for the town, it was first named Gallatin, then Montgomery, Berry, and finally Graham, as chosen by North Carolina representative Giles Mebane, who introduced the bill to create Alamance County. Alt. 656. Produces textiles, hosiery, and primary metals.",,
3-populated.csv,NCG06048,Graham County,County,"was formed in 1872 from Cherokee County. Located in the W section of the state, it is bounded by the state of Tennessee and by Cherokee and Swain Counties. It was named for William A. Graham (1804-75), U.S. senator, governor of North Carolina, secretary of the navy, and Confederate senator. Area: 299 sq. mi. County seat: Robbinsville, with an elevation of 2,150 ft. Townships are Cheoah, Stecoah, and Yellow Creek. Produces hay, cattle, poultry, livestock, furniture, fish, and lumber.",,
3-populated.csv,NCG06052,Graham Township,Former community,former township in central Alamance County. Now township no. 6.,,
3-populated.csv,NCG06054,Graingers,Town,"town in NE Lenoir County. Alt. 74. Inc. 1925. Named for Jesse Grainger, on whose plantation it developed after a railroad station was est. there.",,
3-populated.csv,NCG06057,Grand View,Community,community in E Watauga County S of Laxon Creek.,,
3-populated.csv,NCG06058,Grandfather,Community,community in SW Watauga County on Watauga River.,,
3-populated.csv,NCG06060,Grandin,Former community,former town in NE Caldwell County. Inc. 1913 on the lands of the Grandin Lumber Co. Long inactive in municipal affairs and now abandoned.,,
3-populated.csv,NCG06065,Grandview,Community,community in central Cherokee County at the junction of Davis and Hanging Dog Creeks.,,
3-populated.csv,NCG06066,Grandy,Community,"community in S Currituck County on the E side of North River. Post office est. 1898; closed 1932. Named for Caleb Grandy, first postmaster.",,
3-populated.csv,NCG06071,Granite Falls,Town,"town in SE Caldwell County. Inc. 1863. Takes its name from a waterfall of the same name, which see, a short distance NE of the town. A former post office serving the community was Baird's Forge; renamed Lovelady in 1824 and Granite Falls in 1887. Produced textiles and pianos. Alt. 1,213.",,
3-populated.csv,NCG06072,Granite Quarry,Town,"town in S Rowan County. Inc. 1901 as Woodside; name changed in 1905 for local quarries. Post office est. as Woodside, 1891; name changed to Granite Quarry, 1902.",,
3-populated.csv,NCG06081,Grant Township,Township,E central Randolph County.,,
3-populated.csv,NCG06082,Grantham,Community,community in SW Wayne County between Beaverdam Creek and Neuse River. Formerly called Grantham's Store.,,
3-populated.csv,NCG06083,Grantham Township,Township,"SW Wayne County. Named for Grantham family, eighteenth-century settlers of the area.",,
3-populated.csv,NCG06085,Granthams,Community,community in E Craven County.,,
3-populated.csv,NCG06088,Grantsboro,Community,community in W Pamlico County. Named for an early settler. Alt. 20. Railroad name is Grants.,,
3-populated.csv,NCG06089,Grantville,Community,community in E Madison County.,,
3-populated.csv,NCG06090,Granville County,County,"was formed in 1746 from Edgecombe County. Located in the NE section of the state, it is bounded by Vance, Franklin, Wake, Durham, and Person Counties and by the state of Virginia. It was named for John Carteret, Earl Granville (1690-1763), owner of the Granville District, which see, in which the new county was located. Area: 543 sq. mi. County seat: Oxford, with an elevation of 476 ft. Townships are Brassfield, Dutchville, Fishing Creek, Oak Hill, Oxford, Salem, Sassafras Fork, Tally Ho, and Walnut Grove. Produces tobacco, corn, oats, wheat, hay, sweet potatoes, poultry, livestock, hogs, dairy products, cosmetics, wood products, machinery, lumber, and apparel.",,
3-populated.csv,NCG06095,Grape Creek,Community,community in central Cherokee County near the mouth of Hanging Dog Creek.,,
3-populated.csv,NCG06099,Grapevine Township,Former community,"former township in central Madison County, now township no. 14.",,
3-populated.csv,NCG06101,Graphiteville,Community,"community in W McDowell County. Alt. 2,037. Named for nearby graphite mine. Also known as Graphite.",,
3-populated.csv,NCG06104,Grassland,Community,community in S Avery County.,,
3-populated.csv,NCG06113,Grassy Creek,Community,community in N Granville County. A church there was est. in 1755.,,
3-populated.csv,NCG06114,Grassy Creek Township,Township,S Mitchell County.,,
3-populated.csv,NCG06133,Gravel Hill,Community,"community in E Bladen County served by post office, 1875-1911. Spelled Gravelhill after 1894.",Post office town,
3-populated.csv,NCG06135,Gravel Spring,Community,"community in N Chatham County served by post office, 1879-1904.",Post office town,
3-populated.csv,NCG06148,Graybeal,Community,"community in W Ashe County. Alt. approx. 3,000.",,
3-populated.csv,NCG06152,Grays Chapel,Community,community in NE Randolph County. Named for a local family. A post office est. there as early as 1882.,,
3-populated.csv,NCG06154,Grays Creek,Community,community in S central Cumberland County approx. 6 mi. S of city of Fayetteville.,,
3-populated.csv,NCG06155,Grays Creek Township,Township,SW Cumberland County.,,
3-populated.csv,NCG06159,Grayson,Community,community in NW Ashe County.,,
3-populated.csv,NCG06204,Great Swamp Township,Township,NW Wayne County.,,
3-populated.csv,NCG06208,Green Cove,Community,community on Green Cove Creek in E Mitchell County.,,
3-populated.csv,NCG06213,Green Hill,Community,community in W Rutherford County between Maple and Mountain Creeks.,,
3-populated.csv,NCG06214,Green Hill,Community,"an eighteenth-century community in W Washington County on Conaby Creek E of the town of Plymouth. The community declined as Plymouth, on the Roanoke River, grew in importance as a port town.",,
3-populated.csv,NCG06216,Green Hill Township,Township,W Rutherford County.,,
3-populated.csv,NCG06219,Green Level,Community,"community in W Wake County on head of Whiteoak Creek, est. before 1865.",,
3-populated.csv,NCG06221,Green Mountain,Community,"community in N Yancey County on Toe River. Alt. 4,990.",,
3-populated.csv,NCG06225,Green Mountain Township,Township,NE Yancey County.,,
3-populated.csv,NCG06227,Green Park,Former community,"former community in N Caldwell County, now within the limits of Blowing Rock, which see. Named for the Green family, descendants of Richard Green, who settled there in the late eighteenth century.",,
3-populated.csv,NCG06231,Green River,Community,community in E Polk County between Mill Creek and Whiteoak Creek.,,
3-populated.csv,NCG06233,Green River Township,Township,S Henderson County.,,
3-populated.csv,NCG06237,Green Valley,Community,community in W Ashe County.,,
3-populated.csv,NCG06240,Greenback,Community,"community in N central Warren County. Post office est. 1884, discontinued 1907.",,
3-populated.csv,NCG06243,Greene County,County,"was formed in 1799 when the name of Glasgow County, which see, was changed to Greene. Located in the E section of the state, it is bounded by Pitt, Lenoir, Wayne, and Wilson Counties. It was named for Gen. Nathanael Greene (1742-86), Revolutionary War leader whose action at the Battle of Guilford Courthouse led to the American victory at Yorktown. Area: 269 sq. mi. County seat: Snow Hill, with an elevation of 74 ft. Townships are Bull Head, Carrs, Hookerton, Jason, Olds, Ormonds, Shine, Snow Hill, and Speights Bridge. Produces tobacco, corn, cotton, poultry, hogs, turkeys, sweet potatoes, sorghum, oats, lumber, fiberglass products, transformers, and textiles. See also St. Patrick's Parish.",,
3-populated.csv,NCG06244,Greene County,County,"now in Tennessee, was created in 1783 and named in honor of Gen. Nathanael Greene (1742-86). Greeneville became the county seat. It was a part of the territory ceded by North Carolina in 1789 to the federal government.",,
3-populated.csv,NCG06246,Greene Township,Township,SE Guilford County. Named for Gen. Nathanael Greene.,,
3-populated.csv,NCG06248,Greenevers,Town,town in S Duplin County. Inc. 1969.,,
3-populated.csv,NCG06253,Greenleaf,Community,"community in central Wayne County served by post office, 1886-1912.",Post office town,
3-populated.csv,NCG06254,Greenlee,Community,community in S central McDowell County on Catawba River. Settled before the Revolution.,,
3-populated.csv,NCG06256,Greens Creek,Community,"community in W Jackson County on Savannah Creek. Alt. 2,120.",,
3-populated.csv,NCG06257,Greens Creek Township,Township,SE Polk County.,,
3-populated.csv,NCG06258,Greens Fork,Community,community in central Gates County.,,
3-populated.csv,NCG06264,Greens Store,Community,community in SE Rutherford County.,,
3-populated.csv,NCG06266,Greensboro,City,"city and county seat, central Guilford County. Alt. 838. Est. 1808 and inc. 1810. Named for Gen. Nathanael Greene (1742-86), American leader at Battle of Guilford Courthouse, 1781. Produces textiles, fabricated metals, food products, tobacco products, chemicals, drugs, aircraft parts, and electronics. The University of North Carolina at Greensboro, Bennett College, Greensboro College, Guilford College, and North Carolina Agricultural and Technical State University are located there.",,
3-populated.csv,NCG06268,Greenville,City,"city and county seat, central Pitt County on Tar River. Est. 1771 as Martins-borough, named for Josiah Martin (1737-86), last royal governor of North Carolina, serving from 1771 to 1775. Name changed in 1786 to Greensville in honor of Nathanael Greene (1742-86), Revolutionary War general. With the passage of time, the name came to be spelled as it is today. East Carolina University, est. 1908, is located there. Produces tobacco, lumber, textiles, batteries, bakery products, and boats. Alt. 64.",,
3-populated.csv,NCG06270,Greenville Township,Township,central Pitt County.,,
3-populated.csv,NCG06271,Greenwood Township,Township,E Moore County.,,
3-populated.csv,NCG06276,Gregory,Community,community in W Currituck County. Alt. 9.,,
3-populated.csv,NCG06279,Gregory Crossroads,Community,community in NW Onslow County near New River.,,
3-populated.csv,NCG06280,Gregory's Mill,Community,"community in E Granville County served by post office, 1848-1951.",Post office town,
3-populated.csv,NCG06282,Gretna Green,Community,community in W Halifax County.,,
3-populated.csv,NCG06284,Greystone,Community,community in E Vance County. Alt. 493. Settled by 1835 and named for gray granite once mined there in large quantities. Quarrying done by hand until 1885.,,
3-populated.csv,NCG06286,Gridiron,Community,"community in central Halifax County served by post office, 1900-1902.",Post office town,
3-populated.csv,NCG06288,Griffins Crossroads,Community,community in E Chatham County.,,
3-populated.csv,NCG06289,Griffins Township,Township,NW Nash County.,,
3-populated.csv,NCG06291,Griffith,Community,community in S Mecklenburg County.,,
3-populated.csv,NCG06295,Grifton,Town,"town in S Pitt and N Lenoir Counties. Known as Peter's Ferry as early as 1756, when Presbyterian minister Hugh McAden stopped there; in 1764 it was called Blount's Ford; and in the mid-nineteenth century, it was called Bell's Ferry for the ferry operated by Warren Bell. Inc. in 1883 as Bell's Ferry. Name changed to Griffton in 1889 to honor C. M. A. Griffin, local merchant. Griffton soon came to be spelled Grifton. Produces apparel. Alt. 28.",,
