gazetteer_id,object_id,ein,wikidata_id,name,street,city,state,zip,affiliation,ruling,loc_name,geocoded_status,match_addr,addr_type,addnum,side,stpredir,stpretype,stname,sttype,staddr,city_2,county,postal,x,y,arc_address,arc_city,arc_postal,winter_address,religion,desc,website,phone
,103668,561437685,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,804 LOUISBURG RD HWY 401,WAKE FOREST,NC,27587,9,196906,POINTADDRESS,M,"804 LOUISBURG RD, WAKE FOREST, NORTH CAROLINA, 27587",POINTADDRESS,804,R,NOT AVAILABLE,NOT AVAILABLE,LOUISBURG,RD,804 LOUISBURG RD,WAKE FOREST,WAKE,27587,-78.439349,35.933605,804 LOUISBURG RD HWY 401,WAKE FOREST,27587,,,,,
,103687,561441579,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,3508 CRITTENDEN LN OFF HWY 55 E,APEX,NC,27502,9,196906,POSTAL,M,"27502, APEX, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,APEX,NOT AVAILABLE,27502,-78.85575,35.73104,3508 CRITTENDEN LN OFF HWY 55 E,APEX,27502,,,,,
,103746,561476181,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,118 HAYWOOD ST,RED SPRINGS,NC,28377,9,196906,POINTADDRESS,M,"118 HAYWOOD ST, RED SPRINGS, NORTH CAROLINA, 28377",POINTADDRESS,118,L,NOT AVAILABLE,NOT AVAILABLE,HAYWOOD,ST,118 HAYWOOD ST,RED SPRINGS,ROBESON,28377,-79.179095,34.809923,118 HAYWOOD ST,RED SPRINGS,28377,,,,,
,103759,561476775,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,114 W HILL AVE,HILLSBOROUGH,NC,27278,9,196906,STREETADDRESS,T,"114 W HILL AVE N, HILLSBOROUGH, NORTH CAROLINA, 27278",STREETADDRESS,114,R,W,NOT AVAILABLE,HILL,AVE,114 W HILL AVE N,HILLSBOROUGH,ORANGE,27278,-79.119669,36.075438,114 W HILL AVE,HILLSBOROUGH,27278,,,,,
,103761,561480844,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,526 FARMERS MARKET RD,CANDOR,NC,27229,9,196906,POSTAL,M,"27229, CANDOR, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,CANDOR,NOT AVAILABLE,27229,-79.740214,35.295116,526 FARMERS MARKET RD,CANDOR,27229,,,,,
,103806,561504261,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,122 JACKSON ST,ELLERBE,NC,28338,9,196906,POINTADDRESS,M,"122 JACKSON ST, ELLERBE, NORTH CAROLINA, 28338",POINTADDRESS,122,R,NOT AVAILABLE,NOT AVAILABLE,JACKSON,ST,122 JACKSON ST,ELLERBE,RICHMOND,28338,-79.758863,35.064357,122 JACKSON ST,ELLERBE,28338,,,,,
,103841,561530399,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,400 WALL ST,CLAYTON,NC,27520,9,196906,POINTADDRESS,M,"400 WALL ST, CLAYTON, NORTH CAROLINA, 27520",POINTADDRESS,400,R,NOT AVAILABLE,NOT AVAILABLE,WALL,ST,400 WALL ST,CLAYTON,JOHNSTON,27520,-78.451049,35.6516,400 WALL ST,CLAYTON,27520,,,,,
,103843,561527698,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,PO BOX 4109,ROCKY MOUNT,NC,27803,9,196906,POSTAL,M,"27803, ROCKY MOUNT, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ROCKY MOUNT,NOT AVAILABLE,27803,-77.811999,35.931931,PO BOX 4109,ROCKY MOUNT,27803,,,,,
,103853,561533866,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,604 JESSUP ST EXT,LEXINGTON,NC,27292,9,196906,STREETNAME,M,"JESSUP ST EXT, LEXINGTON, NORTH CAROLINA, 27292",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,JESSUP ST,EXT,JESSUP ST EXT,LEXINGTON,DAVIDSON,27292,-80.268835,35.798371,604 JESSUP ST EXT,LEXINGTON,27292,,,,,
,103854,561536984,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,339 LINCOLN ST SW,CONCORD,NC,28025,9,196906,POINTADDRESS,M,"339 LINCOLN ST SW, CONCORD, NORTH CAROLINA, 28025",POINTADDRESS,339,R,NOT AVAILABLE,NOT AVAILABLE,LINCOLN,ST,339 LINCOLN ST SW,CONCORD,CABARRUS,28025,-80.579449,35.396106,339 LINCOLN ST SW,CONCORD,28025,,,,,
,103862,561535016,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,HWY 52 S 1741 MORVEN RD,WADESBORO,NC,28170,9,196906,POSTAL,M,"28170, WADESBORO, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,WADESBORO,NOT AVAILABLE,28170,-80.078416,34.963659,HWY 52 S 1741 MORVEN RD,WADESBORO,28170,,,,,
,103880,561547378,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,668 SPRING HILL CHURCH RD,HAMLET,NC,28345,9,196906,POINTADDRESS,M,"668 SPRINGHILL CHURCH RD, HAMLET, NORTH CAROLINA, 28345",POINTADDRESS,668,L,NOT AVAILABLE,NOT AVAILABLE,SPRINGHILL CHURCH,RD,668 SPRINGHILL CHURCH RD,HAMLET,RICHMOND,28345,-79.688285,34.810307,668 SPRING HILL CHURCH RD,HAMLET,28345,,,,,
,103915,561569459,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,7819 HWY 27 E,COATS,NC,27521,9,196906,POINTADDRESS,M,"7819 NC-27 E, COATS, NORTH CAROLINA, 27521",POINTADDRESS,7819,R,NOT AVAILABLE,NC,27,NOT AVAILABLE,7819 NC-27 E,COATS,HARNETT,27521,-78.61056,35.403307,7819 HWY 27 E,COATS,27521,,,,,
,103941,561583094,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,608 LEES MILL RD,LAURINBURG,NC,28352,9,196906,POINTADDRESS,M,"608 LEES MILL RD, LAURINBURG, NORTH CAROLINA, 28352",POINTADDRESS,608,L,NOT AVAILABLE,NOT AVAILABLE,LEES MILL,RD,608 LEES MILL RD,LAURINBURG,SCOTLAND,28352,-79.446626,34.790516,608 LEES MILL RD,LAURINBURG,28352,,,,,
,103976,561591208,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,479 WHITFIELD DR,KINSTON,NC,28504,9,196906,STREETADDRESS,M,"479 WHITFIELD DR, KINSTON, NORTH CAROLINA, 28504",STREETADDRESS,479,L,NOT AVAILABLE,NOT AVAILABLE,WHITFIELD,DR,479 WHITFIELD DR,KINSTON,LENOIR,28504,-77.609053,35.245044,479 WHITFIELD DR,KINSTON,28504,,,,,
,104042,561637506,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,PO BOX 742,GRAHAM,NC,27253,9,196906,POSTAL,M,"27253, GRAHAM, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GRAHAM,NOT AVAILABLE,27253,-79.403432,36.07259,PO BOX 742,GRAHAM,27253,,,,,
,104068,561650237,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,1740 S NC 231,MIDDLESEX,NC,27557,9,196906,POINTADDRESS,M,"1740 S NC 231, MIDDLESEX, NORTH CAROLINA, 27557",POINTADDRESS,1740,L,S,NC,231,NOT AVAILABLE,1740 S NC 231,MIDDLESEX,NASH,27557,-78.17037,35.895855,1740 S NC 231,MIDDLESEX,27557,,,,,
,104124,561679187,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,1807 LAWING RD,CHARLOTTE,NC,28216,9,196906,POINTADDRESS,M,"1807 LAWING RD, CHARLOTTE, NORTH CAROLINA, 28216",POINTADDRESS,1807,L,NOT AVAILABLE,NOT AVAILABLE,LAWING,RD,1807 LAWING RD,CHARLOTTE,MECKLENBURG,28216,-80.902225,35.321446,1807 LAWING RD,CHARLOTTE,28216,,,,,
,104125,561679269,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,1017 JOEL RD,CARTHAGE,NC,28327,9,196906,POINTADDRESS,M,"1017 JOEL RD, CARTHAGE, NORTH CAROLINA, 28327",POINTADDRESS,1017,L,NOT AVAILABLE,NOT AVAILABLE,JOEL,RD,1017 JOEL RD,CARTHAGE,MOORE,28327,-79.363501,35.299854,1017 JOEL RD,CARTHAGE,28327,,,,,
,104132,561684336,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,567 MC WILDER RD,LOUISBURG,NC,27549,9,196906,POINTADDRESS,M,"567 MC WILDER RD, LOUISBURG, NORTH CAROLINA, 27549",POINTADDRESS,567,L,NOT AVAILABLE,NOT AVAILABLE,MC WILDER,RD,567 MC WILDER RD,LOUISBURG,FRANKLIN,27549,-78.303072,36.005314,567 MC WILDER RD,LOUISBURG,27549,,,,,
,104143,561689168,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,402 LITTLE TEXAS RD,KANNAPOLIS,NC,28083,9,196906,STREETADDRESS,T,"402 N LITTLE TEXAS RD, KANNAPOLIS, NORTH CAROLINA, 28083",STREETADDRESS,402,R,N,NOT AVAILABLE,LITTLE TEXAS,RD,402 N LITTLE TEXAS RD,KANNAPOLIS,CABARRUS,28083,-80.602849,35.494209,402 LITTLE TEXAS RD,KANNAPOLIS,28083,,,,,
,104144,561690544,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,628 SCOTT AVE,SANFORD,NC,27330,9,196906,POINTADDRESS,M,"628 SCOTT AVE, SANFORD, NORTH CAROLINA, 27330",POINTADDRESS,628,R,NOT AVAILABLE,NOT AVAILABLE,SCOTT,AVE,628 SCOTT AVE,SANFORD,LEE,27330,-79.158289,35.482813,628 SCOTT AVE,SANFORD,27330,,,,,
,104183,561695457,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,2259 NC HWY 49 N,CONCORD,NC,28025,9,196906,STREETADDRESS,M,"2259 HIGHWAY 49 S, CONCORD, NORTH CAROLINA, 28025",STREETADDRESS,2259,L,NOT AVAILABLE,HIGHWAY,49,NOT AVAILABLE,2259 HIGHWAY 49 S,CONCORD,CABARRUS,28025,-80.540568,35.375502,2259 NC HWY 49 N,CONCORD,28025,,,,,
,104198,561711751,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,309 ALABAMA ST,MARION,NC,28752,9,196906,STREETADDRESS,M,"309 ALABAMA AVE, MARION, NORTH CAROLINA, 28752",STREETADDRESS,309,R,NOT AVAILABLE,NOT AVAILABLE,ALABAMA,AVE,309 ALABAMA AVE,MARION,MCDOWELL,28752,-81.999434,35.682315,309 ALABAMA ST,MARION,28752,,,,,
,104258,561737464,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,570 CRICKETT RIDGE RD,MOUNT OLIVE,NC,28365,9,196906,POINTADDRESS,M,"570 CRICKETT RIDGE RD, MT OLIVE, NORTH CAROLINA, 28365",POINTADDRESS,570,L,NOT AVAILABLE,NOT AVAILABLE,CRICKETT RIDGE,RD,570 CRICKETT RIDGE RD,MT OLIVE,WAYNE,28365,-78.071395,35.225782,570 CRICKETT RIDGE RD,MOUNT OLIVE,28365,,,,,
,104317,561757214,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,415 SMITHFIELD HWY,FALCON,NC,28342,9,196906,POSTAL,M,"28342, FALCON, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,FALCON,NOT AVAILABLE,28342,-78.649171,35.19031,415 SMITHFIELD HWY,FALCON,28342,,,,,
,104318,561762135,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,145 WESTOVER AVE,KANNAPOLIS,NC,28081,9,196906,POINTADDRESS,M,"145 WESTOVER AVE, KANNAPOLIS, NORTH CAROLINA, 28081",POINTADDRESS,145,R,NOT AVAILABLE,NOT AVAILABLE,WESTOVER,AVE,145 WESTOVER AVE,KANNAPOLIS,CABARRUS,28081,-80.644128,35.502111,145 WESTOVER AVE,KANNAPOLIS,28081,,,,,
,104365,561779937,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,1132 WEST AVE NW,LENOIR,NC,28645,9,196906,POINTADDRESS,M,"1132 WEST AVE NW, LENOIR, NORTH CAROLINA, 28645",POINTADDRESS,1132,L,WEST,AVE,NW,NOT AVAILABLE,1132 WEST AVE NW,LENOIR,CALDWELL,28645,-81.544302,35.912977,1132 WEST AVE NW,LENOIR,28645,,,,,
,104405,561792565,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,PO BOX 33,ERWIN,NC,28339,9,196906,POSTAL,M,"28339, ERWIN, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ERWIN,NOT AVAILABLE,28339,-78.676166,35.327066,PO BOX 33,ERWIN,28339,,,,,
,104410,561795595,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,123 N MAIN ST,LOUISBURG,NC,27549,9,196906,POINTADDRESS,M,"123 N MAIN ST, LOUISBURG, NORTH CAROLINA, 27549",POINTADDRESS,123,L,N,NOT AVAILABLE,MAIN,ST,123 N MAIN ST,LOUISBURG,FRANKLIN,27549,-78.300377,36.099859,123 N MAIN ST,LOUISBURG,27549,,,,,
,104414,561795588,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,1110 N RAILROAD AVE,DUNN,NC,28334,9,196906,STREETADDRESS,M,"1110 N RAILROAD AVE, DUNN, NORTH CAROLINA, 28334",STREETADDRESS,1110,R,N,RAILROAD,AVE,NOT AVAILABLE,1110 N RAILROAD AVE,DUNN,HARNETT,28334,-78.603113,35.317029,1110 N RAILROAD AVE,DUNN,28334,,,,,
,104430,561802861,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,3824 WINCHESTER RD,MONROE,NC,28110,9,196906,POINTADDRESS,M,"3824 WINCHESTER RD, MONROE, NORTH CAROLINA, 28110",POINTADDRESS,3824,R,NOT AVAILABLE,NOT AVAILABLE,WINCHESTER,RD,3824 WINCHESTER RD,MONROE,UNION,28110,-80.584766,35.064288,3824 WINCHESTER RD,MONROE,28110,,,,,
,104438,561804753,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,SO RIVER CHURCH RD,AUTRYVILLE,NC,28318,9,196906,STREETNAME,M,"SOUTH RIVER RD, AUTRYVILLE, NORTH CAROLINA, 28318",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,SOUTH,NOT AVAILABLE,RIVER,RD,SOUTH RIVER RD,AUTRYVILLE,SAMPSON,28318,-78.645185,35.043348,SO RIVER CHURCH RD,AUTRYVILLE,28318,,,,,
,104514,561828350,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,2440 HWY 421 S,SILER CITY,NC,27344,9,196906,STREETADDRESS,M,"2440 US-421 S, SILER CITY, NORTH CAROLINA, 27344",STREETADDRESS,2440,L,NOT AVAILABLE,US,421,NOT AVAILABLE,2440 US-421 S,SILER CITY,CHATHAM,27344,-79.420281,35.685348,2440 HWY 421 S,SILER CITY,27344,,,,,
,104547,561858623,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,523 W THOMAS ST,ROCKY MOUNT,NC,27804,9,196906,POINTADDRESS,M,"523 W THOMAS ST, ROCKY MOUNT, NORTH CAROLINA, 27804",POINTADDRESS,523,L,W,NOT AVAILABLE,THOMAS,ST,523 W THOMAS ST,ROCKY MOUNT,NASH,27804,-77.801609,35.946124,523 W THOMAS ST,ROCKY MOUNT,27804,,,,,
,104555,561858498,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,HWY 601 S,MOCKSVILLE,NC,27028,9,196906,STREETNAME,T,"US-601 S, MOCKSVILLE, NORTH CAROLINA, 27028",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,US,601,NOT AVAILABLE,US-601 S,MOCKSVILLE,DAVIE,27028,-80.532335,35.829727,HWY 601 S,MOCKSVILLE,27028,,,,,
,104561,561860392,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,715 BLAIR ST,THOMASVILLE,NC,27360,9,196906,POINTADDRESS,M,"715 BLAIR ST, THOMASVILLE, NORTH CAROLINA, 27360",POINTADDRESS,715,R,NOT AVAILABLE,NOT AVAILABLE,BLAIR,ST,715 BLAIR ST,THOMASVILLE,DAVIDSON,27360,-80.070942,35.886814,715 BLAIR ST,THOMASVILLE,27360,,,,,
,104565,561860692,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,RAEFORD RD,ABERDEEN,NC,28315,9,196906,STREETNAME,M,"RAEFORD RD, ABERDEEN, NORTH CAROLINA, 28315",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,RAEFORD,RD,RAEFORD RD,ABERDEEN,MOORE,28315,-79.404512,35.126003,RAEFORD RD,ABERDEEN,28315,,,,,
,104569,561860981,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,350 N HERRING AVE,GARLAND,NC,28441,9,196906,STREETADDRESS,M,"350 N HERRING AVE, GARLAND, NORTH CAROLINA, 28441",STREETADDRESS,350,R,N,NOT AVAILABLE,HERRING,AVE,350 N HERRING AVE,GARLAND,SAMPSON,28441,-78.393161,34.792437,350 N HERRING AVE,GARLAND,28441,,,,,
,104571,561861179,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,488 ERWIN BUNNLEVEL RD,ERWIN,NC,28339,9,196906,POSTAL,M,"28339, ERWIN, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ERWIN,NOT AVAILABLE,28339,-78.676166,35.327066,488 ERWIN BUNNLEVEL RD,ERWIN,28339,,,,,
,104577,561861547,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,119 E MOORE ST,NORMAN,NC,28367,9,196906,STREETADDRESS,M,"119 E MOORE ST, NORMAN, NORTH CAROLINA, 27229",STREETADDRESS,119,L,E,NOT AVAILABLE,MOORE,ST,119 E MOORE ST,NORMAN,RICHMOND,27229,-79.721838,35.171715,119 E MOORE ST,NORMAN,28367,,,,,
,104581,561861008,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,N 10TH ST,LILLINGTON,NC,27546,9,196906,STREETNAME,M,"10TH ST, LILLINGTON, NORTH CAROLINA, 27546",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,10TH,ST,10TH ST,LILLINGTON,HARNETT,27546,-78.819887,35.400104,N 10TH ST,LILLINGTON,27546,,,,,
,104587,561866385,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,1000 E CENTER ST,LEXINGTON,NC,27292,9,196906,POINTADDRESS,M,"1000 E CENTER ST, LEXINGTON, NORTH CAROLINA, 27292",POINTADDRESS,1000,R,E,NOT AVAILABLE,CENTER,ST,1000 E CENTER ST,LEXINGTON,DAVIDSON,27292,-80.244038,35.810326,1000 E CENTER ST,LEXINGTON,27292,,,,,
,104633,561883540,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,504 BRISTOL DR,STATESVILLE,NC,28677,9,196906,POINTADDRESS,M,"504 BRISTOL DR, STATESVILLE, NORTH CAROLINA, 28677",POINTADDRESS,504,L,NOT AVAILABLE,NOT AVAILABLE,BRISTOL,DR,504 BRISTOL DR,STATESVILLE,IREDELL,28677,-80.934036,35.784831,504 BRISTOL DR,STATESVILLE,28677,,,,,
,104669,561898949,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,6807 WHITNEY RD,GRAHAM,NC,27253,9,196906,POINTADDRESS,M,"6807 WHITNEY RD, GRAHAM, NORTH CAROLINA, 27253",POINTADDRESS,6807,L,NOT AVAILABLE,NOT AVAILABLE,WHITNEY,RD,6807 WHITNEY RD,GRAHAM,ALAMANCE,27253,-79.306975,35.917597,6807 WHITNEY RD,GRAHAM,27253,,,,,
,104735,561918914,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,OLD GOLD MINE RD,WADESBORO,NC,28170,9,196906,STREETNAME,M,"GOLD MINE RD, WADESBORO, NORTH CAROLINA, 28170",STREETNAME,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,GOLD MINE,RD,GOLD MINE RD,WADESBORO,ANSON,28170,-80.036999,34.941232,OLD GOLD MINE RD,WADESBORO,28170,,,,,
,104774,561933845,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,907 13TH ST,SILER CITY,NC,27344,9,196906,POINTADDRESS,M,"907 13TH ST, SILER CITY, NORTH CAROLINA, 27344",POINTADDRESS,907,R,NOT AVAILABLE,NOT AVAILABLE,13TH,ST,907 13TH ST,SILER CITY,CHATHAM,27344,-79.455912,35.735128,907 13TH ST,SILER CITY,27344,,,,,
,104775,561934266,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,300 BARRINGTON ST,THOMASVILLE,NC,27360,9,196906,POINTADDRESS,M,"300 BARRINGTON ST, THOMASVILLE, NORTH CAROLINA, 27360",POINTADDRESS,300,L,NOT AVAILABLE,NOT AVAILABLE,BARRINGTON,ST,300 BARRINGTON ST,THOMASVILLE,DAVIDSON,27360,-80.096415,35.892145,300 BARRINGTON ST,THOMASVILLE,27360,,,,,
,104780,561936121,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,902 W SWANNONOA AVE,LIBERTY,NC,27298,9,196906,POINTADDRESS,M,"902 W SWANNONOA AVE, LIBERTY, NORTH CAROLINA, 27298",POINTADDRESS,902,L,W,NOT AVAILABLE,SWANNONOA,AVE,902 W SWANNONOA AVE,LIBERTY,RANDOLPH,27298,-79.586568,35.850888,902 W SWANNONOA AVE,LIBERTY,27298,,,,,
,104783,561936129,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,4568 US HIGHWAY 13 S,MOUNT OLIVE,NC,28365,9,196906,POINTADDRESS,M,"4568 US-13 S, MT OLIVE, NORTH CAROLINA, 28365",POINTADDRESS,4568,R,NOT AVAILABLE,US,13,NOT AVAILABLE,4568 US-13 S,MT OLIVE,WAYNE,28365,-78.215679,35.291918,4568 US HIGHWAY 13 S,MOUNT OLIVE,28365,,,,,
,104798,561943148,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,3530 DEARBORN DR,DURHAM,NC,27704,9,196906,POINTADDRESS,M,"3530 DEARBORN DR, DURHAM, NORTH CAROLINA, 27704",POINTADDRESS,3530,R,NOT AVAILABLE,NOT AVAILABLE,DEARBORN,DR,3530 DEARBORN DR,DURHAM,DURHAM,27704,-78.880192,36.038607,3530 DEARBORN DR,DURHAM,27704,,,,,
,104828,561949105,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,6TH AND WALNUT ST,ANDREWS,NC,28901,9,196906,STREETADDRESS,M,"6TH ST & WALNUT ST, ANDREWS, NORTH CAROLINA, 28901",STREETINT,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,ANDREWS,CHEROKEE,28901,-83.824667,35.196713,6TH AND WALNUT ST,ANDREWS,28901,,,,,
,104837,561949750,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,900 DE PRIEST ST,GOLDSBORO,NC,27530,9,196906,STREETADDRESS,M,"900 DE PRIEST ST, GOLDSBORO, NORTH CAROLINA, 27530",STREETADDRESS,900,R,NOT AVAILABLE,NOT AVAILABLE,DE PRIEST,ST,900 DE PRIEST ST,GOLDSBORO,WAYNE,27530,-78.008763,35.37231,900 DE PRIEST ST,GOLDSBORO,27530,,,,,
,104839,561955470,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,MORRISVILLE RD,HILLSBOROUGH,NC,27278,9,196906,POSTAL,M,"27278, HILLSBOROUGH, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,HILLSBOROUGH,NOT AVAILABLE,27278,-79.102411,36.078846,MORRISVILLE RD,HILLSBOROUGH,27278,,,,,
,104977,562012672,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,600 S POLLOCK ST,SELMA,NC,27576,9,196906,STREETADDRESS,M,"600 S POLLOCK ST, SELMA, NORTH CAROLINA, 27576",STREETADDRESS,600,L,S,NOT AVAILABLE,POLLOCK,ST,600 S POLLOCK ST,SELMA,JOHNSTON,27576,-78.288103,35.531926,600 S POLLOCK ST,SELMA,27576,,,,,
,105001,562020395,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,HWY 64,PENROSE,NC,28766,9,196906,POSTAL,M,"28766, PENROSE, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,PENROSE,NOT AVAILABLE,28766,-82.617447,35.235,HWY 64,PENROSE,28766,,,,,
,106302,566150916,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,1921 HWY 111 N,GOLDSBORO,NC,27530,9,196906,POINTADDRESS,M,"1921 NC-111 N, GOLDSBORO, NORTH CAROLINA, 27530",POINTADDRESS,1921,L,NOT AVAILABLE,NC,111,NOT AVAILABLE,1921 NC-111 N,GOLDSBORO,WAYNE,27530,-77.959673,35.442162,1921 HWY 111 N,GOLDSBORO,27530,,,,,
,110070,581416028,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,145 MEADOW RD,BURNSVILLE,NC,28714,9,196906,STREETADDRESS,M,"145 MEADOW RD, BURNSVILLE, NORTH CAROLINA, 28714",STREETADDRESS,145,L,NOT AVAILABLE,NOT AVAILABLE,MEADOW,RD,145 MEADOW RD,BURNSVILLE,YANCEY,28714,-82.288073,35.918475,145 MEADOW RD,BURNSVILLE,28714,,,,,
,110331,581545192,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,PO BOX 11236,DURHAM,NC,27703,9,196906,POSTAL,M,"27703, DURHAM, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,DURHAM,NOT AVAILABLE,27703,-78.878307,35.987214,PO BOX 11236,DURHAM,27703,,,,,
,110362,581545939,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,800 WASHINGTON ST,KINSTON,NC,28501,9,196906,POSTAL,M,"28501, KINSTON, NORTH CAROLINA",POSTAL,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,KINSTON,NOT AVAILABLE,28501,-77.568856,35.25873,800 WASHINGTON ST,KINSTON,28501,,,,,
,110956,581998306,,CHURCH OF GOD OF PROPHECY BIBLE PLACE,110 N MAIN ST,LOWELL,NC,28098,9,196906,POINTADDRESS,M,"110 N MAIN ST, LOWELL, NORTH CAROLINA, 28098",POINTADDRESS,110,R,N,NOT AVAILABLE,MAIN,ST,110 N MAIN ST,LOWELL,GASTON,28098,-81.100813,35.266908,110 N MAIN ST,LOWELL,28098,,,,,
