id,label,description,type,counties,geonameid,latitude,longitude
NCG20613,Deweese Township,"former township, NE Mecklenburg County. Now township no. 9.",formerCommunity,Mecklenburg,,,
NCG20614,Dick Branch,rises in central Cherokee County in Dick Cove and flows SE into Morgan Creek.,branch,Cherokee,4463612,35.15564,-83.95741
NCG20615,Dicks Branch,rises in NW Duplin County and flows S into Goshen Swamp.,branch,Duplin,4463633,35.12294,-78.08582
NCG20616,Dicks Branch,rises in W Johnston County and flows S into Black Creek.,branch,Johnston,4463636,35.47072,-78.58973
NCG20617,Dicks Branch,"rises in NW Warren County and flows NW in an arc into NE Vance County, where it enters Kerr Lake.",branch,Vance|Warren,,,
NCG20618,Dicks Creek,rises in W Macon County and flows NE into Nantahala River.,creek,Macon,4463639,35.22204,-83.66017
NCG20619,Dicks Creek,rises in SE Mitchell County and flows SE into North Toe River.,creek,Mitchell,,,
NCG20620,Dicks Creek,rises in E Onslow County and flows NE into Queens Creek.,creek,Onslow,4463642,34.66655,-77.15384
NCG20621,Dills Creek,rises in S Rutherford County and flows S into Broad River.,creek,Rutherford,4463694,35.21429,-81.90205
NCG20622,Dismal Branch,rises in S Johnston County and flows SE into Johnson Swamp.,branch,Johnston,4463721,35.32822,-78.44084
NCG20623,Dividing Ridge,"N Transylvania County, extends SE from the head of Thompson Creek to Funneltop Mountain.",ridge,Transylvania,4463749,35.38511,-82.73457
NCG20624,Dividing Ridge,W Wilkes County between Lewis Fork Creek and Stony Fork Creek.,ridge,Wilkes,4463750,36.16569,-81.40843
NCG20625,Dix Creek,rises near Dix Creek Gap in SW Buncombe County and flows NE into Newfound Creek.,creek,Buncombe,4463754,35.64344,-82.65846
NCG20626,Dixie,community in S central Wilson County.,community,Wilson,4463761,35.67266,-77.94832
NCG20627,Dixon Creek,"rises in the W part of Goose Creek Island, NE Pamlico County, and flows W into Goose Creek.",creek,Pamlico,4463778,35.31211,-76.60909
NCG20628,Dobson Branch,rises in central Macon County and flows NE into Cartoogechaye Creek.,branch,Macon,4463809,35.15371,-83.41266
NCG20629,Doe Branch,community in W Madison County. First settler moved there from Tennessee in 1824.,community,Madison,4463854,35.86149,-82.76931
NCG20630,Doe Knob,E Clay County between Buck Creek and Johnson Branch.,knob,Clay,4463862,35.08231,-83.60155
NCG20631,Dog Branch,rises in central Martin County and flows SE into Ready Branch.,branch,Martin,4463870,35.78905,-77.06107
NCG20632,Dogback Mountain,"on the Jackson-Macon county line. Alt. 4,950.",mountain,Jackson|Macon,,,
NCG20633,Dogwood Flats,E Mitchell County between Beaver Creek and Gouges Creek.,area,Mitchell,4463901,35.95373,-82.05762
NCG20634,Dora,See Midstate Mill; Red Springs.,reference,,,,
NCG20635,Double Branch,rises in NW Northampton County and flows SE into Black Gut Creek.,branch,Northampton,,,
NCG20636,Double Branch,rises in W Transylvania County and flows SE into Parker Creek.,branch,Transylvania,4463958,35.20871,-82.93458
NCG20637,Double Creek,is formed in S Surry County by the junction of East Double Creek and West Double Creek. It flows S approx. ¼ mi. into Yadkin River.,creek,Surry,4463963,36.28625,-80.63173
NCG20638,Double Creek,rises in N Wilkes County and flows SW into Middle Prong Roaring River.,creek,Wilkes,4463964,36.35096,-81.10925
NCG20639,Double Knob,See Double Head.,reference,,,,
NCG20640,Double Knobs,"two adjacent peaks S of Lenoir in SE Caldwell County. Alt. over 1,200.",mountainFeature,Caldwell,,,
NCG20641,Double Knobs,twin peaks in central Clay County near Downing Creek.,mountainFeature,Clay,4463979,35.06537,-83.76434
NCG20642,Double Spring Gap,"on Swain County, N.C.-Sevier County, Tenn., line in Great Smoky Mountains National Park E of Silers Bald. Alt. approx. 5,520.",gap,Swain,,,
NCG20643,Double Top,mountain at the S end of Rich Mountain in NW Jackson County.,mountain,Jackson,4463995,35.41634,-83.27173
NCG20644,Doubletop Mountain,N Jackson County on the head of Cashie Branch.,mountain,Jackson,4464007,35.27621,-83.08458
NCG20645,Doubletop Mountain,S Macon County between Dryman Fork and Mulberry Gap.,mountain,Macon,4464008,35.03204,-83.42266
NCG20646,Doughton,See Sherwood.,reference,,,,
NCG20647,Dover,community in NW Moore County on Wolf Creek.,community,Moore,4464038,35.44403,-79.72226
NCG20648,"Drain, The","a cove on the W shore of Hatteras Island in the waters of Pamlico Sound, S Dare County N of the site of the former Little Kinnakeet Coast Guard Station.",cove,Dare,,,
NCG20649,Drowning Creek,rises in E central Burke County and flows NE into Catawba River.,creek,Burke,4464109,35.75819,-81.40092
NCG20650,Dry Branch,rises in E Haywood County and flows E into East Fork Pigeon River.,branch,Haywood,4464139,35.36427,-82.81957
NCG20651,Dry Branch,rises in N Haywood County and flows S into Groundhog Creek.,branch,Haywood,4464139,35.36427,-82.81957
NCG20652,Dry Branch,rises in central Hoke County and flows NE into Rockfish Creek.,branch,Hoke,,,
NCG20653,Dry Branch,rises in E Mitchell County and flows S into Cane Creek.,branch,Mitchell,4464145,36.01707,-82.09484
NCG20654,Dry Creek,rises in N Chatham County and flows NE into Haw River.,creek,Chatham,4464149,35.79542,-79.18168
NCG20655,Dry Creek,"an intermittent stream, rises in E Durham County and flows NE into Ellerbe Creek.",stream,Durham,4464150,36.16959,-78.83834
NCG20656,Dry Creek,rises in NE Durham County and flows S into Lake Michie.,creek,Durham,4464150,36.16959,-78.83834
NCG20657,Dry Creek,rises in E Graham County and flows N into Stecoah Creek.,creek,Graham,4464151,35.3687,-83.69434
NCG20658,Dry Creek,rises in N Madison County and flows SW into Big Creek.,creek,Madison,4464153,36.02094,-82.64847
NCG20659,Dry Creek,"community in SE Montgomery County served by post office, 1875-1923.",community,Montgomery,4464156,35.18237,-79.87866
NCG20660,Dry Creek,rises in W Moore County and flows NE into Cabin Creek.,creek,Moore,4464157,35.41792,-79.62725
NCG20661,Dry Creek,rises in N Rockingham County and flows E into Cascade Creek.,creek,Rockingham,4464158,36.52597,-79.64836
NCG20662,Dry Creek,rises in NE Wake County and flows NE into Moccasin Creek.,creek,Wake,,,
NCG20663,Dublin,town in NW Bladen County. Alt. approx. 130. Inc. 1913.,town,Bladen,4464186,34.65684,-78.72641
NCG20664,Duck Branch,rises near Cross Mountain on the Buncombe-McDowell county line and flows SW into Broad River.,branch,Buncombe|McDowell,4464194,35.54512,-82.26011
NCG20665,Duck Branch,rises in central Mitchell County and flows S into Mine Creek.,branch,Mitchell,4464196,35.99845,-82.16985
NCG20666,Duck Creek,"rises in central Beaufort County and flows S into Pamlico River. Appears on the Collet map, 1770.",creek,Beaufort,4464200,35.45794,-76.86772
NCG20667,Duck Creek,"rises in NE Caldwell County and flows SE into Alexander County, where it enters Middle Little River.",creek,Caldwell|Alexander,4464199,35.88319,-81.30064
NCG20668,Duck Creek,"short stream in N central Carteret County, flows E into South River.",stream,Carteret,4464201,34.90405,-76.54048
NCG20669,Duck Creek,rises in E Craven County and flows SW into Neuse River.,creek,Craven,4464202,35.09516,-77.00772
NCG20670,Duck Creek,rises in SE Onslow County and flows N into Farnell Bay. Mentioned in local records as early as 1744.,creek,Onslow,4464206,34.59572,-77.28218
NCG20671,Duck Creek,rises in W Person County and flows NW into South Hyco Creek.,creek,Person,4476298,36.44792,-79.09307
NCG20672,Duck Creek,rises in N Union County and flows SE into Goose Creek.,creek,Union,4464207,35.17348,-80.51312
NCG20673,Dukes Crossroads,community in E Beaufort County.,community,Beaufort,,,
NCG20674,Duncans Creek,rises in NE Rutherford County and flows W into Broad River.,creek,Rutherford,4464311,35.45013,-81.71649
NCG20675,Duncans Creek,"rises in NE Rutherford County and flows SE into Cleveland County, where it enters First Broad River.",creek,Rutherford|Cleveland,4464311,35.45013,-81.71649
NCG20676,Durants Neck,"peninsula extending into Albemarle Sound between Perquimans and Little Rivers, E Perquimans County. Site of the home of George Durant (1632-94), pioneer settler in the Albemarle about 1662. Appears as Point Durant on the Hack map, 1684, and as Durants Point on the Moseley map, 1733.",peninsula,Perquimans,4481793,36.15571,-76.27493
NCG20677,Durants Point,point of land extending into Pungo River from W Hyde County opposite Belhaven in E Beaufort County.,point,Hyde,4464365,35.50933,-76.58632
NCG20678,Durham Creek,rises in NE Craven County and flows SE on the Craven-Pamlico county line into Upper Broad Creek.,creek,Craven|Pamlico,,,
NCG20679,Dutchman Creek,rises in SE Brunswick County and flows SE into the Cape Fear River.,creek,Brunswick,4464400,33.90629,-78.03166
NCG20680,Dutchmans Creek,is formed in NE Gaston County by the junction of Leepers Creek and Killians Creek and flows SE into Catawba River.,creek,Gaston,4464416,35.30042,-81.00313
NCG20681,Dutchmans Creek,rises in W Montgomery County and flows SW into Island Creek.,creek,Montgomery,4464417,35.38625,-80.04144
NCG20682,Eagle Creek,is formed in NW Swain County in Great Smoky Mountains National Park by the junction of Gunna Creek and Tub-Mill Creek. It flows SW into Fontana Lake. Named for the fact that a nest of eagles was found near its head.,creek,Swain,4469502,35.52537,-83.75545
NCG20683,Eagle Knob,"on the Jackson-Macon county line. Alt. 4,500.",knob,Jackson|Macon,4464457,35.22371,-83.21709
NCG20684,Eagle Mills,See Eagle.,reference,,,,
NCG20685,Eagle Rock,"town in E Wake County. A printing press operated there as early as 1854. Named for a rock on which an eagle fell when shot by Thomas Richard Debnum, around whose home the town developed. Inc. 1911, when lumber industry thrived there. Long inactive in municipal affairs. Alt. 326.",town,Wake,4464466,35.79126,-78.40833
NCG20686,East Branch,rises in S Pitt County and flows S into Swift Creek.,branch,Pitt,4466876,35.431,-77.35857
NCG20687,East Prong,rises in W Carteret County and flows SW into Sanders Creek.,prong,Carteret,,,
NCG20688,Ebenezer,community in E Gaston County.,community,Gaston,,,
NCG20689,Edgewater,community in central Beaufort County on the N bank of Pamlico River.,community,Beaufort,,,
NCG20690,Edgewood,community in E Caswell County.,community,Caswell,,,
NCG20691,Edwards Branch,"SE Mecklenburg County, flows SE into Briar Creek.",branch,Mecklenburg,4464978,35.20709,-80.80424
NCG20692,Edwards Crossroads,community in central Northampton County.,community,Northampton,4464995,36.40904,-77.30802
NCG20693,Edwards Mountain,NE Chatham County.,mountain,Chatham,4465007,35.84598,-79.05057
NCG20694,Egypt,"community in W Alleghany County served by post office, 1899-1903.",community,Alleghany,,,
NCG20695,Elizabethtown,See Elizabeth City.,reference,,,,
NCG20696,Elk Creek,community in W central Alleghany County.,community,Alleghany,4465114,36.5679,-81.20259
NCG20697,Elk Creek,rises in S central Ashe County and flows S into South Fork New River on the Ashe-Watauga county line.,creek,Ashe|Watauga,4465117,36.30707,-81.59455
NCG20698,Elk Creek,rises in NE Stokes County and flows S into Dan River.,creek,Stokes,4465116,36.51708,-80.30589
NCG20699,Elk Creek,"rises in E Watauga County and flows E and SE into Wilkes County, where it enters Yadkin River.",creek,Watauga|Wilkes,4465122,36.0643,-81.39898
NCG20700,Elk Creek,"rises in E Watauga County and flows SE into W Wilkes County, where it enters Yadkin River.",creek,Watauga|Wilkes,4465122,36.0643,-81.39898
NCG20701,Elk Knob,N Graham County between Tuskeegee Creek and Sawyer Creek.,knob,Graham,,,
NCG20702,Elk Ridge,"S Watauga County, extends NE between Dutch Creek and Clark Creek.",ridge,Watauga,4465136,36.17652,-81.78928
NCG20703,Elk Ridge,W Wilkes County between Elk Creek and Stony Fork Creek.,ridge,Wilkes,4465137,36.15346,-81.47816
NCG20704,Elk Shoals Creek,rises in N Catawba County and flows SE into Catawba River.,creek,Catawba,,,
NCG20705,Elk Spur,central Avery County.,mountainFeature,Avery,,,
NCG20706,Elk Township,S Ashe County.,township,Ashe,4465152,36.31697,-81.58034
NCG20707,Elk Township,SW Wilkes County.,township,Wilkes,4465154,36.12431,-81.43537
NCG20708,Eller Cove,N Buncombe County between McDairies Ridge and Greenfield Ridge.,cove,Buncombe,4465192,35.67958,-82.53089
NCG20709,Ellis Creek,"NW Bladen County, drains S from Suggs Mill Pond, which see, into Cape Fear River.",creek,Bladen,4465230,34.65461,-78.64196
NCG20710,Ellison Branch,rises in N Watauga County and flows W into Cove Creek.,branch,Watauga,4465245,36.3179,-81.76706
NCG20711,Elmores Crossroads,community in SE Gaston County.,community,Gaston,4465277,35.22292,-81.10091
NCG20712,Elmwood,community in E central Iredell County. Alt. 836. Named for elm trees in the vicinity.,community,Iredell,4465279,35.75125,-80.7609
NCG20713,Emerson,community in SW Columbus County.,community,Columbus,4465308,34.181,-78.86614
NCG20714,English Branch,rises in E Madison County and flows SE into Puncheon Fork Creek.,branch,Madison,,,
NCG20715,English Branch,rises in W Yancey County and flows SE into Jacks Creek.,branch,Yancey,4465385,35.93511,-82.34319
NCG20716,Enterprise,community in E Warren County between Stonehouse Creek and Little Stonehouse Creek.,community,Warren,4465425,36.4657,-77.94832
NCG20717,Enterprise,former community S of town of Mount Olive in S Wayne County. Now within town limits of Mount Olive.,formerCommunity,Wayne,,,
NCG20718,Estatoe,community in S Mitchell County on Brushy Creek. Named for the daughter of an Indian chief.,community,Mitchell,4465490,35.90345,-82.11956
NCG20719,Eureka,"community in central Moore County. Originally centered about Eureka Farm Life School, est. about 1915. In 1920 James Rogers McConnell Hospital was built there; later moved to Pinehurst and now known as Moore Memorial Hospital. McConnell died in World War I, serving in the Lafayette Escadrille.",community,Moore,,,
NCG20720,Evans Branch,rises in W Haywood County and flows S into Jonathans Creek.,branch,Haywood,4465541,35.51788,-83.0832
NCG20721,Evans Knob,SE Buncombe County S of Jobs Peak near the McDowell County line.,knob,Buncombe,4465575,35.59956,-82.28928
NCG20722,Excelsior,"community in NW Brunswick County served by post office, 1881-1915.",community,Brunswick,,,
NCG20723,Face Rock,"peak in the Swannanoa Mountains, S Buncombe County between Ballard Gap and Buckey Mountain.",mountainFeature,Buncombe,,,
NCG20724,Factory Branch,rises in W Macon County and flows SW into Nantahala River.,branch,Macon,4465629,35.12287,-83.61433
NCG20725,Fair Grove,See Cedar Lodge.,reference,,,,
NCG20726,Fairfield,community in E Union County between Richardson Creek and Niggerhead Creek.,community,Union,4465662,35.06043,-80.38729
NCG20727,Fairmont,See Southmont.,reference,,,,
NCG20728,Fairview,community in NW Macon County on Queens Creek.,community,Macon,4465707,35.2812,-83.63267
NCG20729,Fairview,"community in S Surry County. Alt. 1,109. Formerly known as Fairview Crossroads and earlier as Alberty.",community,Surry,4465710,36.32847,-80.72034
NCG20730,Fairview,community in N Union County between Crooked Creek and Goose Creek. Formerly known as Benton Crossroads. Inc. 2002.,community,Union,4465711,35.13848,-80.53757
