id,preflabel,note,alt_name,gone,county,township,location,budget_year,rosenwald_type,type,latitude,longitude,id_code,id_source,id_url,id_photo,id2_url,id2_source,source,wikidata,needs_review,contributor
NCG17073,St. Francis School,"1929-1930 frame Rosenwald School. South side SR 1106, 1.35 miles West of US 17. 333 Saint Francis Road, Windsor vicinity, Indian Woods, Bertie County.",,,NCG01126,Indian Woods,"South side SR 1106, 1.35 miles West of US 17. 333 Saint Francis Road, Windsor vicinity",1929-1930,Two-teacher,School,35.94,-77.02,BR1123,NCHPO Database,,https://images.archives.ncdcr.gov/BR1123.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjM3OQ==&school_county=Bertie&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17074,St. John's School,"1926-1927 frame 4-teacher type Rosenwald School. 209 Indian Trail Road, Saint Johns, Yeopim, Chowan County.",,,NCG03098,Yeopim,"209 Indian Trail Road, Saint Johns",1926-1927,Four-teacher,School,36.03,-76.52,CO0848,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjQ0Mg==&school_county=Chowan&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17075,St. Luke School,"1923-1924 2-room Rosenwald School. 5000 McKendree Church Road, at Joyner Farm Road, Tarboro vicinity, Walnut Creek, Edgecombe County. Location is approximate. No longer standing.",,TRUE,NCG04760,Walnut Creek,"5000 McKendree Church Road, at Joyner Farm Road, Tarboro vicinity",1923-1924,Two-teacher,School,35.86,-77.61,ED1627,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU0MQ==&school_county=Edgecombe&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17076,St. Matthews School,"1921-1922 frame 2-room Rosenwald school. 5410 Louisburg Road. Raleigh, Neuse, Wake County.",,,NCG15782,Neuse,5410 Louisburg Road. Raleigh,1921-1922,Two-teacher,School,35.85,-78.56,WA1717,NCHPO Database,https://files.nc.gov/ncdcr/nr/WA1717.pdf,https://images.archives.ncdcr.gov/WA1717.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzA2MA==&school_county=Wake&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q21261645,,
NCG17077,St. Pauls School,"1920-1921 frame 2-room Rosenwald School. Philadelphus, Robeson County. Location is approximate. No longer standing.",,TRUE,NCG12914,Philadelphus,,1920-1921,Two-teacher,School,34.81,-78.96,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk2NA==&school_county=Robeson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17078,Stantonsburg School,"1925-1926 Rosenwald School. East side NC 222, 0.15 miles South of junction with SR 1628, Stantonsburg, Wilson County. Location is approximate. No longer standing.",,TRUE,NCG16461,Stantonsburg,"East side NC 222, 0.15 miles South of junction with SR 1628",1925-1926,Three-teacher,School,35.61,-77.82,WL1635,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzEzMQ==&school_county=Wilson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17079,Stony Lawn School,"1922-1923 frame Rosenwald School; altered as residence. 118 Parktown Road, Warrenton vicinity, Shocco, Warren County.",,,NCG15885,Shocco,"118 Parktown Road, Warrenton vicinity",1922-1923,One-teacher,School,36.31,-78.15,WR0333,NCHPO Database,,https://images.archives.ncdcr.gov/WR0333.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzA5Mg==&school_county=Warren&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17080,Sylvan School,"1925-1926 2-room Rosenwald School. Lebanon Township, Durham County. Heavily altered but retains school form.",,,NCG04586,Lebanon,,1925-1926,Two-teacher,School,36.09,-78.91,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxNg==&school_county=Durham&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17081,Tarboro School,"1923-1924 2-story brick 8-room Rosenwald School. 501 East Tarboro Avenue, Tarboro, Edgecombe County. Gone between 1998-2005. Also known as W.A. Patillo School.",W.A. Patillo School,TRUE,NCG04760,Tarboro,501 East Tarboro Avenue,1923-1924,Eight-teacher,School,35.9,-77.52,ED1628,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU0Mg==&school_county=Edgecombe&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17082,Taybron School,"1928-1929 frame 2-room Rosenwald School. NC 231 South, Spring Hope vicinity, Ferrells, Nash County. Location is approximate. No longer standing.",,TRUE,NCG10643,Ferrells,"NC 231 South, Spring Hope vicinity",1928-1929,Two-teacher,School,35.9,-78.17,NS1108,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjgyNg==&school_county=Nash&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17083,Taylor-Shiloh School,"1926-1927 3-room Rosenwald School. Junction of NC 33 and SR 1515 (Shiloh School Road), Whitakers vicinity, North Whitakers, Nash County. Location is approximate. No longer standing.",,TRUE,NCG10643,North Whitakers,"Junction of NC 33 and SR 1515 (Shiloh School Road), Whitakers vicinity",1926-1927,Three-teacher,School,36.11,-77.78,NS1109,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjgyNw==&school_county=Nash&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17084,Thompson Chapel School,"1930-1931 frame 2-teacher Rosenwald school. Philadelphus, Robeson County. AKA Turn Out School.",Turn Out School,,NCG12914,Philadelphus,,1930-1931,Two-teacher,School,34.68,-79.39,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk2Nw==&school_county=Robeson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17085,Troutman School,"1920-1921 2-room Rosenwald School. Built under Tuskegee. Statesville, Iredell County. Location is approximate. No longer standing.",,TRUE,NCG07643,Statesville,,1920-1921,Two-teacher,School,35.71,-80.9,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjcwNw==&school_county=Iredell&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17086,Tryon School,"1922-1923 5-room Rosenwald school. White Oak, Polk County. Location is approximate. No longer standing.",,TRUE,NCG12046,White Oak,,1922-1923,Five-teacher,School,35.22,-82.23,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjkyMg==&school_county=Polk&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17087,Tuckers Grove School,"1925-1926 frame 3-room Rosenwald School. Ironton, Lincoln County. Location is approximate. No longer standing.",,TRUE,NCG08773,Ironton,,1925-1926,Two-teacher,School,35.47,-81.09,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjc0MA==&school_county=Lincoln&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17088,Union Grove School,"1923-1924 frame 2-room Rosenwald School. White Oak, Polk County. May have been moved 1/4 mile Northwest. No longer standing.",,TRUE,NCG12046,White Oak,,1923-1924,Two-teacher,School,35.22,-82.12,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjkyMw==&school_county=Polk&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17089,Union School,"1923-1924 Rosenwald School. Durham, Durham County. Location is approximate. No longer standing.",,TRUE,NCG04586,Durham,,1923-1924,One Teacher,School,35.9,-78.92,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxNw==&school_county=Durham&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17090,Unity High School,"1920-1921 frame 2 room Rosenwald School expanded to 4-room school 1926-1927; later veneer. Statesville, Iredell County.",,,NCG07643,Statesville,,1920-1921 | 1926-1927,Two-teacher | Four-teacher,School,35.78,-80.86,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjcwOA==&school_county=Iredell&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17091,Vaughantown School,"1920-1921 frame 1-story Rosenwald school. 133 Vaughantown Road, Murfreesboro, Hertford County.",,,NCG06906,Murfreesboro,133 Vaughantown Road,1920-1921,Two-teacher,School,36.38,-77.09,HF1186,NCHPO Database,,https://images.archives.ncdcr.gov/HF1186.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjY5MA==&school_county=Hertford&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17092,Vista School,"1926-1927 frame 1-room Rosenwald school. Northeast corner US 17 and SR 1517 (Manhollow Church Road), Hampstead, Topsail, Pender County. Roof raised.",,,NCG11625,Topsail,"Northeast corner US 17 and SR 1517 (Manhollow Church Road), Hampstead",1926-1927,One-teacher,School,34.46,-77.59,PD0571,NCHPO Database,,https://images.archives.ncdcr.gov/PD0571.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjg5Ng==&school_county=Pender&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17093,W.E.B. DuBois School,"1925-1926 brick 7-room Rosenwald / African American school complex. Junction of Cedar Street and Franklin Street. 536 Franklin Street, Wake Forest, Wake County. Ruinous. Also known as Wake Forest School.",Wake Forest School,,NCG15782,Wake Forest,Junction of Cedar Street and Franklin Street. 536 Franklin Street,1925-1926,Seven-teacher,School,35.99,-78.5,WA1657,NCHPO Database,https://files.nc.gov/ncdcr/nr/WA1657.pdf,https://images.archives.ncdcr.gov/WA1657.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzA2NA==&school_county=Wake&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q20203040,,
NCG17094,Walltown School,"1920-1921 Rosenwald School. Durham, Durham County. Location is approximate. No longer standing.",,TRUE,NCG04586,Durham,,1920-1921,Four-teacher,School,36.02,-78.91,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxOA==&school_county=Durham&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17095,Walnut Cove Colored School,"1920-1921 frame 4-room Rosenwald school. Northwest corner of Brook and Dalton Streets, Walnut Cove, Sauratown, Stokes County.",,,NCG14644,Sauratown,"Northwest corner of Brook and Dalton Streets, Walnut Cove",1920-1921,Four-teacher,School,36.3,-80.14,SK0081,NCHPO Database,https://files.nc.gov/ncdcr/nr/SK0081.pdf,https://images.archives.ncdcr.gov/SK0081.jpg,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MzAxMw==&school_county=Stokes&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q19946020,,
NCG17096,Ward School,"1921-1922 frame 2-room Rosenwald School. East side of SR 1222, 0.1 mile South of NC 481, Enfield, Halifax County. Location is approximate. No longer standing.",,TRUE,NCG06455,Enfield,"East side of SR 1222, 0.1 mile South of NC 481",1921-1922,Two-teacher,School,36.18,-77.74,HX0244,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjY1MQ==&school_county=Halifax&school_state=NC&button=Search&o=40,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17097,Ware Creek School,"1920-1921 frame Rosenwald school. SR 1103 - Maul's Point Road, Blounts Creek vicinity, Chocowinity, Beaufort County.",,,NCG00891,Chocowinity,"SR 1103 - Maul's Point Road, Blounts Creek vicinity",1920-1921,Three-teacher,School,35.42,-76.94,BF0215,NCHPO Database,https://files.nc.gov/ncdcr/nr/BF0215.pdf,https://images.archives.ncdcr.gov/BF0215.jpg,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MjM2MA==&school_county=Beaufort&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q18159135,,
NCG17098,Warren County Training School,"1931-1932 brick Rosenwald School. Paschal Station Road (SR 1300), Wise vicinity, Hawtree, Warren County.",,,NCG15885,Hawtree,"Paschal Station Road (SR 1300), Wise vicinity",1931-1932,Twelve-teacher,School,36.51,-78.17,WR0313,NCHPO Database,https://files.nc.gov/ncdcr/nr/WR0313.pdf,https://images.archives.ncdcr.gov/WR0313.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzA3NQ==&school_county=Warren&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q21262063,,
NCG17099,Warren Grove School,"1914-1915 frame Rosenwald school. East side NC 32, 0.2 miles North of junction with SR 1222, Valhalla vicinity, Edenton, Chowan County. First Rosenwald school built in NC; large additions to school.",,,NCG03098,Edenton,"East side NC 32, 0.2 miles North of junction with SR 1222, Valhalla vicinity",1914-1915,Two-teacher,School,36.14,-76.66,CO0357,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjQ0Mw==&school_county=Chowan&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17100,Waynesville School,"1924-1925 1-story brick 4-teacher type Rosenwald school. East side of Oakdale Street at intersection with Pigeon Street, Waynesville, Haywood County. Location is approximate. No longer standing.",,TRUE,NCG06782,Waynesville,East side of Oakdale Street at intersection with Pigeon Street,1924-1925,Four-teacher,School,35.48,-82.98,HW0123,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjY4MA==&school_county=Haywood&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17101,Weaverville Colored School,"1-story side gable school w/ German siding. Hillside Drive, Weaverville, Buncombe County.",,,NCG02163,Weaverville,Hillside Drive,,,,35.69,-82.56,BN0745,NCHPO Database,,,,,North Carolina State Historic Preservation Office,,TRUE,
NCG17102,Weeping Mary School,"1920-1921 1 room Rosenwald school. North side SR 1128, 0.6 miles West of NC 11. 208 Weeping Mary Road, Lewiston-Woodville vicinity, Woodville, Bertie County. School now incorporated into Weeping Mary Baptist Church as fellowship hall.",,,NCG01126,Woodville,"North side SR 1128, 0.6 miles West of NC 11. 208 Weeping Mary Road, Lewiston-Woodville vicinity",1920-1921,One-teacher,School,36.1,-77.2,BR1144,NCHPO Database,,http://images.archives.ncdcr.gov/BR1144.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjM4MQ==&school_historic_name=Mary&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17103,Whitakers School,"1923-1924 frame 4-room Rosenwald School. 10065 US 301, North Whitakers, Nash County. See also NS0566 Bloomer Hill Community Building.",,,NCG10643,North Whitakers,10065 US 301,1923-1924,Four-teacher,School,36.1,-77.72,NS1475,NCHPO Database,,https://images.archives.ncdcr.gov/NS1475.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjgyOA==&school_county=Nash&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17104,White Oak School,"1919 2-room Rosenwald School. Turkey, Sampson County. Location is approximate. No longer standing.",,TRUE,NCG13321,Turkey,,1919-1920,Two-teacher,School,35.26,-78.35,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjk5MA==&school_county=Sampson&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17105,White's Chapel School,"1921-1922 2-room Rosenwald School. 1457 Mill Pond Road, Speed vicinity, Upper Conetoe, Edgecombe County. Location is approximate. No longer standing.",,TRUE,NCG04760,Upper Conetoe,"1457 Mill Pond Road, Speed vicinity",1921-1922,Two-teacher,School,35.97,-77.42,ED1629,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU0Mw==&school_county=Edgecombe&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17106,Wilkes County Training School,"1923-1924 6-room expanded 1926-1927 brick 9-room Rosenwald school. End of SR 2453, 0.33 miles South of junction with SR 2510 (Old US 421), Wilkesboro, Wilkes County. Also known as Lincoln Heights School.",Lincoln Heights School,,NCG16377,Wilkesboro,"End of SR 2453, 0.33 miles South of junction with SR 2510 (Old US 421)",1923-1924,Six-teacher,School,36.15,-81.13,WK0314,NCHPO Database,https://files.nc.gov/ncdcr/nr/WK0314.pdf,https://images.archives.ncdcr.gov/WK0314.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzExNA==&school_county=Wilkes&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q106688007,,
NCG17107,Willard School,"1919-1920 frame 1-room Rosenwald school; early expansion to 2-room. Built under C.U.B. North side of NC 11, 0.3 miles West of US 117, Willard vicinity, Union, Pender County. Funded as Rose Hill (Pender).",Rose Hill,,NCG11625,Union,"North side of NC 11, 0.3 miles West of US 117, Willard vicinity",1919-1920,One-teacher,School,34.69,-77.96,PD0260,NCHPO Database,,https://images.archives.ncdcr.gov/PD0260.jpg,https://files.nc.gov/ncdcr/nr/NC04.pdf,NCDCR-NCHPO,North Carolina State Historic Preservation Office,,,
NCG17108,Williamson School,"1915-1916 frame 2-room Rosenwald School. Built under Tuskegee. Gardners, Wilson County.",,,NCG16461,Gardners,,1915-1916,Two-teacher,School,35.67,-78.06,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzEzMg==&school_county=Wilson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17109,Williamston Colored School,"1930-1931 brick one-story 12 teacher H-plan Rosenwald school. 705 Washington Street (US 17), Williamston, Martin County. Also known as E.J. Hayes School.",E.J. Hayes School,,NCG09647,Williamston,705 Washington Street (US 17),1930-1931,Twelve-teacher,School,35.85,-77.06,MT0998,NCHPO Database,https://files.nc.gov/ncdcr/nr/MT0998.pdf,https://images.archives.ncdcr.gov/MT0998.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9Mjc1MA==&school_county=Martin&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q21262108,,
NCG17110,Williston Industrial School,"1930-1931 20 room brick Rosenwald school and 6 room shop. Destroyed by fire in 1936, rebuilt with same plans. 401 S 10th St, Wilmington, NC 28401. New Hanover county.",,,NCG10740,,"401 S 10th St, Wilmington, NC 28401",1930-1931,Twenty-teacher,School,34.23,-77.94,NH1374,NCHPO Database,,,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MjgzNg==&school_historic_name=Williston&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,0000-0001-8856-1694
NCG17111,Willow Grove School (Current Site),"1922-1923 frame 2-room Rosenwald School. North of NC 33, 0.2 miles West of SR 1404 (7 Bridges Road), 0.3 mile on drive, Red Hill vicinity, Upper Fishing Creek, Edgecombe County. Rosenwald Fund shows ""Willa"" but not documented locally with that spelling. Moved before it was destroyed.",Willa Grove,,NCG04760,Upper Fishing Creek,"North of NC 33, 0.2 miles West of SR 1404 (7 Bridges Road), 0.3 mile on drive, Red Hill vicinity",1922-1923,Two-teacher,School,36.1,-77.64,ED0679,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU0NA==&school_county=Edgecombe&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17112,Willow Grove School (Original site),"1922-1923 frame 2-room Rosenwald School. North side SR 1404 just South of SR 1417, Gethsemane vicinity, Upper Fishing Creek, Edgecombe County.  Rosenwald Fund shows ""Willa"" but not documented locally with that spelling. Moved to new site.",Willa Grove,,NCG04760,Upper Fishing Creek,"North side SR 1404 just South of SR 1417, Gethsemane vicinity",1922-1923,Two-teacher,School,36.09,-77.64,ED0684,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU0NA==&school_county=Edgecombe&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17113,Wimberly School,"1924-1925 3-room Rosenwald School. North side NC 97, 0.6 miles east of junction with New Hope Church Road, Leggett vicinity, Swift Creek, Edgecombe County. Location is approximate. No longer standing.",,TRUE,NCG04760,Swift Creek,"North side NC 97, 0.6 miles east of junction with New Hope Church Road, Leggett vicinity",1924-1925,Three-teacher,School,35.97,-77.64,ED0904,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU0NQ==&school_county=Edgecombe&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17114,Woods School,"1926-1927 2-room Rosenwald School. Mangum Township, Durham County. Location is approximate. No longer standing.",,TRUE,NCG04586,Mangum,,1926-1927,Two-teacher,School,36.14,-78.92,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjUxOQ==&school_county=Durham&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17115,Woodville School,"1923-1924 4-room frame Rosenwald school. 4416 Westfield Road, Mount Airy, Westfield, Surry County. Location is approximate. Also known as Ridges School. No longer standing.",Ridges School,TRUE,NCG14850,Westfield,"4416 Westfield Road, Mount Airy",1923-1924,Four-teacher,School,36.51,-80.51,,,,,http://rosenwald.fisk.edu/?module=search.details&set_v=aWQ9MzAxNw==&school_county=Surry&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17116,Yanceyville School,"1924-1925 frame 4-room Rosenwald School. Northwest corner Dillard School Drive & School Street (SR 1740), Yanceyville, Caswell County.  No longer standing.",,TRUE,NCG02714,Yanceyville,Northwest corner Dillard School Drive & School Street (SR 1740),1924-1925,Four-teacher,School,36.4,-79.33,CS0106,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjQyNA==&school_county=Caswell&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17117,Yelverton School,"1925-1926 frame 2-room Rosenwald School. Southeast side of SR 1527, 0.3 miles Northeast of NC 222, Saratoga, Wilson County.",,,NCG16461,Saratoga,"Southeast side of SR 1527, 0.3 miles Northeast of NC 222",1925-1926,Two-teacher,School,35.67,-77.71,WL1722,NCHPO Database,,https://images.archives.ncdcr.gov/WL1722.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzEzMw==&school_county=Wilson&school_state=NC&button=Search&o=10,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17118,Zachariah School,"1920-1921 frame 3-teacher type Rosenwald School. West side SR 1239, 0.6 miles South of junction with SR 1244, Wooten’s Crossroads vicinity, Carrs, Greene County.",,,NCG06243,Carrs,"West side SR 1239, 0.6 miles South of junction with SR 1244, Wooten’s Crossroads vicinity",1920-1921,Three-teacher,School,35.52,-77.7,GR0138,NCHPO Database,https://files.nc.gov/ncdcr/nr/GR0138.pdf,https://images.archives.ncdcr.gov/GR0138.jpg,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjU5NQ==&school_county=Greene&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,Q18706133,,
NCG17119,Zebulon School,"1925-1926 brick 7-room Rosenwald School. East side Old US 64 at junction with East Judd Street. 1000 Shepard School Road, Zebulon, Little River, Wake County. Damaged by storms in 1996 and most demolished.",,TRUE,NCG15782,Little River,"East side Old US 64 at junction with East Judd Street. 1000 Shepard School Road, Zebulon",1925-1926,Seven-teacher,School,35.83,-78.31,WA2241,NCHPO Database,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MzA2Nw==&school_county=Wake&school_state=NC&button=Search&o=20,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
NCG17120,Zion School,"1928-1929 1-room Rosenwald School. Center, Chatham County. Location is approximate. No longer standing.",,TRUE,NCG02928,Center,,1928-1929,One-teacher,School,35.83,-79.08,,,,,http://rosenwald.fisk.edu/index.php?module=search.details&set_v=aWQ9MjQzNw==&school_county=Chatham&school_state=NC&button=Search&o=0,Fisk University Rosenwald Fund Card File Database,North Carolina State Historic Preservation Office,,,
